fecha,día,mes,año,casosConfirmados,casosDiarios,fallecimientos,nuevosFallecimientos,provincia,región
12/6/2020,12,6,2020,1442,62,218,13,El Oro,Costa
13/6/2020,13,6,2020,1489,47,218,0,El Oro,Costa
14/6/2020,14,6,2020,1514,25,221,3,El Oro,Costa
15/6/2020,15,6,2020,1574,60,221,0,El Oro,Costa
16/6/2020,16,6,2020,1580,6,223,2,El Oro,Costa
17/6/2020,17,6,2020,1595,15,234,11,El Oro,Costa
18/6/2020,18,6,2020,1657,62,239,5,El Oro,Costa
19/6/2020,19,6,2020,1690,33,239,0,El Oro,Costa
20/6/2020,20,6,2020,1759,69,240,1,El Oro,Costa
21/6/2020,21,6,2020,1790,31,240,0,El Oro,Costa
22/6/2020,22,6,2020,1803,13,240,0,El Oro,Costa
23/6/2020,23,6,2020,1817,14,240,0,El Oro,Costa
24/6/2020,24,6,2020,1861,44,242,2,El Oro,Costa
25/6/2020,25,6,2020,1882,21,243,1,El Oro,Costa
26/6/2020,26,6,2020,1944,62,248,5,El Oro,Costa
27/6/2020,27,6,2020,1976,32,248,0,El Oro,Costa
28/6/2020,28,6,2020,2013,37,248,0,El Oro,Costa
29/6/2020,29,6,2020,2017,4,248,0,El Oro,Costa
30/6/2020,30,6,2020,2022,5,251,3,El Oro,Costa
1/7/2020,1,7,2020,2042,20,251,0,El Oro,Costa
2/7/2020,2,7,2020,2073,31,252,1,El Oro,Costa
3/7/2020,3,7,2020,2135,62,268,16,El Oro,Costa
4/7/2020,4,7,2020,2156,21,275,7,El Oro,Costa
5/7/2020,5,7,2020,2173,17,275,0,El Oro,Costa
6/7/2020,6,7,2020,2189,16,277,2,El Oro,Costa
7/7/2020,7,7,2020,2192,3,282,5,El Oro,Costa
8/7/2020,8,7,2020,2259,67,284,2,El Oro,Costa
9/7/2020,9,7,2020,2278,19,289,5,El Oro,Costa
10/7/2020,10,7,2020,2296,18,294,5,El Oro,Costa
11/7/2020,11,7,2020,2329,33,305,11,El Oro,Costa
12/7/2020,12,7,2020,2354,25,305,0,El Oro,Costa
13/7/2020,13,7,2020,2406,52,305,0,El Oro,Costa
14/7/2020,14,7,2020,2432,26,308,3,El Oro,Costa
15/7/2020,15,7,2020,2445,13,311,3,El Oro,Costa
16/7/2020,16,7,2020,2496,51,311,0,El Oro,Costa
17/7/2020,17,7,2020,2580,84,312,1,El Oro,Costa
18/7/2020,18,7,2020,2617,37,312,0,El Oro,Costa
19/7/2020,19,7,2020,2626,9,312,0,El Oro,Costa
20/7/2020,20,7,2020,2632,6,312,0,El Oro,Costa
21/7/2020,21,7,2020,2739,107,318,6,El Oro,Costa
22/7/2020,22,7,2020,2745,6,319,1,El Oro,Costa
23/7/2020,23,7,2020,2758,13,320,1,El Oro,Costa
24/7/2020,24,7,2020,2764,6,320,0,El Oro,Costa
25/7/2020,25,7,2020,2879,115,325,5,El Oro,Costa
26/7/2020,26,7,2020,2904,25,325,0,El Oro,Costa
27/7/2020,27,7,2020,2922,18,325,0,El Oro,Costa
28/7/2020,28,7,2020,3001,79,331,6,El Oro,Costa
29/7/2020,29,7,2020,3062,61,333,2,El Oro,Costa
30/7/2020,30,7,2020,3118,56,333,0,El Oro,Costa
31/7/2020,31,7,2020,3181,63,334,1,El Oro,Costa
1/8/2020,1,8,2020,3233,52,334,0,El Oro,Costa
2/8/2020,2,8,2020,3248,15,334,0,El Oro,Costa
3/8/2020,3,8,2020,3291,43,334,0,El Oro,Costa
4/8/2020,4,8,2020,3342,51,334,0,El Oro,Costa
5/8/2020,5,8,2020,3346,4,336,2,El Oro,Costa
6/8/2020,6,8,2020,3357,11,336,0,El Oro,Costa
7/8/2020,7,8,2020,3414,57,339,3,El Oro,Costa
8/8/2020,8,8,2020,3492,78,340,1,El Oro,Costa
9/8/2020,9,8,2020,3588,96,340,0,El Oro,Costa
10/8/2020,10,8,2020,3634,46,340,0,El Oro,Costa
11/8/2020,11,8,2020,3666,32,342,2,El Oro,Costa
12/8/2020,12,8,2020,3721,55,342,0,El Oro,Costa
13/8/2020,13,8,2020,3755,34,343,1,El Oro,Costa
14/8/2020,14,8,2020,3821,66,346,3,El Oro,Costa
15/8/2020,15,8,2020,3845,24,347,1,El Oro,Costa
16/8/2020,16,8,2020,3870,25,347,0,El Oro,Costa
17/8/2020,17,8,2020,3877,7,347,0,El Oro,Costa
18/8/2020,18,8,2020,3958,81,347,0,El Oro,Costa
19/8/2020,19,8,2020,3968,10,352,5,El Oro,Costa
20/8/2020,20,8,2020,3987,19,353,1,El Oro,Costa
21/8/2020,21,8,2020,4041,54,355,2,El Oro,Costa
22/8/2020,22,8,2020,4056,15,356,1,El Oro,Costa
23/8/2020,23,8,2020,4103,47,356,0,El Oro,Costa
24/8/2020,24,8,2020,4159,56,358,2,El Oro,Costa
25/8/2020,25,8,2020,4215,56,360,2,El Oro,Costa
26/8/2020,26,8,2020,4234,19,360,0,El Oro,Costa
27/8/2020,27,8,2020,4277,43,363,3,El Oro,Costa
28/8/2020,28,8,2020,4330,53,364,1,El Oro,Costa
29/8/2020,29,8,2020,4345,15,364,0,El Oro,Costa
30/8/2020,30,8,2020,4376,31,364,0,El Oro,Costa
31/8/2020,31,8,2020,4385,9,364,0,El Oro,Costa
1/9/2020,1,9,2020,4423,38,364,0,El Oro,Costa
2/9/2020,2,9,2020,4464,41,365,1,El Oro,Costa
3/9/2020,3,9,2020,4510,46,365,0,El Oro,Costa
4/9/2020,4,9,2020,4560,50,365,0,El Oro,Costa
5/9/2020,5,9,2020,4629,69,365,0,El Oro,Costa
6/9/2020,6,9,2020,4707,78,370,5,El Oro,Costa
7/9/2020,7,9,2020,4727,20,370,0,El Oro,Costa
8/9/2020,8,9,2020,4755,28,370,0,El Oro,Costa
9/9/2020,9,9,2020,4779,24,370,0,El Oro,Costa
10/9/2020,10,9,2020,4877,98,370,0,El Oro,Costa
11/9/2020,11,9,2020,4951,74,376,6,El Oro,Costa
12/9/2020,12,9,2020,4984,33,376,0,El Oro,Costa
13/9/2020,13,9,2020,5053,69,376,0,El Oro,Costa
14/9/2020,14,9,2020,5082,29,376,0,El Oro,Costa
15/9/2020,15,9,2020,5095,13,376,0,El Oro,Costa
16/9/2020,16,9,2020,5127,32,376,0,El Oro,Costa
17/9/2020,17,9,2020,5162,35,376,0,El Oro,Costa
18/9/2020,18,9,2020,5206,44,381,5,El Oro,Costa
19/9/2020,19,9,2020,5243,37,381,0,El Oro,Costa
20/9/2020,20,9,2020,5277,34,381,0,El Oro,Costa
21/9/2020,21,9,2020,5280,3,381,0,El Oro,Costa
22/9/2020,22,9,2020,5295,15,381,0,El Oro,Costa
23/9/2020,23,9,2020,5313,18,381,0,El Oro,Costa
24/9/2020,24,9,2020,5334,21,381,0,El Oro,Costa
25/9/2020,25,9,2020,5352,18,390,9,El Oro,Costa
26/9/2020,26,9,2020,5371,19,390,0,El Oro,Costa
27/9/2020,27,9,2020,5382,11,390,0,El Oro,Costa
28/9/2020,28,9,2020,5384,2,390,0,El Oro,Costa
29/9/2020,29,9,2020,5400,16,390,0,El Oro,Costa
30/9/2020,30,9,2020,5523,123,395,5,El Oro,Costa
1/10/2020,1,10,2020,5600,77,395,0,El Oro,Costa
2/10/2020,2,10,2020,5619,19,405,10,El Oro,Costa
3/10/2020,3,10,2020,5635,16,405,0,El Oro,Costa
4/10/2020,4,10,2020,5640,5,417,12,El Oro,Costa
5/10/2020,5,10,2020,5654,14,417,0,El Oro,Costa
6/10/2020,6,10,2020,5664,10,417,0,El Oro,Costa
7/10/2020,7,10,2020,5740,76,417,0,El Oro,Costa
8/10/2020,8,10,2020,5797,57,417,0,El Oro,Costa
9/10/2020,9,10,2020,5828,31,419,2,El Oro,Costa
10/10/2020,10,10,2020,5832,4,420,1,El Oro,Costa
11/10/2020,11,10,2020,5833,1,420,0,El Oro,Costa
12/10/2020,12,10,2020,5844,11,420,0,El Oro,Costa
13/10/2020,13,10,2020,5905,61,423,3,El Oro,Costa
14/10/2020,14,10,2020,5936,31,425,2,El Oro,Costa
15/10/2020,15,10,2020,5964,28,425,0,El Oro,Costa
16/10/2020,16,10,2020,6008,44,426,1,El Oro,Costa
17/10/2020,17,10,2020,6009,1,436,10,El Oro,Costa
18/10/2020,18,10,2020,6028,19,437,1,El Oro,Costa
19/10/2020,19,10,2020,6038,10,438,1,El Oro,Costa
20/10/2020,20,10,2020,6040,2,438,0,El Oro,Costa
21/10/2020,21,10,2020,6094,54,438,0,El Oro,Costa
22/10/2020,22,10,2020,6160,66,442,4,El Oro,Costa
23/10/2020,23,10,2020,6253,93,443,1,El Oro,Costa
24/10/2020,24,10,2020,6293,40,445,2,El Oro,Costa
25/10/2020,25,10,2020,6295,2,445,0,El Oro,Costa
26/10/2020,26,10,2020,6310,15,458,13,El Oro,Costa
27/10/2020,27,10,2020,6350,40,459,1,El Oro,Costa
28/10/2020,28,10,2020,6408,58,459,0,El Oro,Costa
29/10/2020,29,10,2020,6433,25,459,0,El Oro,Costa
30/10/2020,30,10,2020,6441,8,460,1,El Oro,Costa
31/10/2020,31,10,2020,6452,11,464,4,El Oro,Costa
1/11/2020,1,11,2020,6477,25,466,2,El Oro,Costa
2/11/2020,2,11,2020,6483,6,468,2,El Oro,Costa
3/11/2020,3,11,2020,6493,10,470,2,El Oro,Costa
4/11/2020,4,11,2020,6497,4,476,6,El Oro,Costa
5/11/2020,5,11,2020,6497,0,491,15,El Oro,Costa
6/11/2020,6,11,2020,6497,0,494,3,El Oro,Costa
7/11/2020,7,11,2020,6524,27,494,0,El Oro,Costa
8/11/2020,8,11,2020,6577,53,494,0,El Oro,Costa
9/11/2020,9,11,2020,6577,0,494,0,El Oro,Costa
10/11/2020,10,11,2020,6605,28,494,0,El Oro,Costa
11/11/2020,11,11,2020,6669,64,495,1,El Oro,Costa
12/11/2020,12,11,2020,6706,37,495,0,El Oro,Costa
13/11/2020,13,11,2020,6785,79,501,6,El Oro,Costa
14/11/2020,14,11,2020,6842,57,502,1,El Oro,Costa
15/11/2020,15,11,2020,6870,28,502,0,El Oro,Costa
16/11/2020,16,11,2020,6872,2,502,0,El Oro,Costa
17/11/2020,17,11,2020,6894,22,504,2,El Oro,Costa
18/11/2020,18,11,2020,6939,45,504,0,El Oro,Costa
19/11/2020,19,11,2020,6975,36,505,1,El Oro,Costa
20/11/2020,20,11,2020,6993,18,512,7,El Oro,Costa
21/11/2020,21,11,2020,7046,53,518,6,El Oro,Costa
22/11/2020,22,11,2020,7073,27,518,0,El Oro,Costa
23/11/2020,23,11,2020,7104,31,532,14,El Oro,Costa
24/11/2020,24,11,2020,7113,9,544,12,El Oro,Costa
25/11/2020,25,11,2020,7156,43,545,1,El Oro,Costa
26/11/2020,26,11,2020,7202,46,547,2,El Oro,Costa
27/11/2020,27,11,2020,7279,77,547,0,El Oro,Costa
28/11/2020,28,11,2020,7311,32,548,1,El Oro,Costa
29/11/2020,29,11,2020,7362,51,548,0,El Oro,Costa
30/11/2020,30,11,2020,7367,5,548,0,El Oro,Costa
1/12/2020,1,12,2020,7390,23,548,0,El Oro,Costa
2/12/2020,2,12,2020,7398,8,548,0,El Oro,Costa
3/12/2020,3,12,2020,7418,20,551,3,El Oro,Costa
4/12/2020,4,12,2020,7462,44,551,0,El Oro,Costa
5/12/2020,5,12,2020,7502,40,553,2,El Oro,Costa
6/12/2020,6,12,2020,7541,39,553,0,El Oro,Costa
7/12/2020,7,12,2020,7549,8,553,0,El Oro,Costa
8/12/2020,8,12,2020,7560,11,553,0,El Oro,Costa
9/12/2020,9,12,2020,7566,6,553,0,El Oro,Costa
10/12/2020,10,12,2020,7620,54,553,0,El Oro,Costa
11/12/2020,11,12,2020,7652,32,553,0,El Oro,Costa
12/12/2020,12,12,2020,7691,39,553,0,El Oro,Costa
13/12/2020,13,12,2020,7730,39,553,0,El Oro,Costa
14/12/2020,14,12,2020,7732,2,553,0,El Oro,Costa
15/12/2020,15,12,2020,7748,16,553,0,El Oro,Costa
16/12/2020,16,12,2020,7780,32,555,2,El Oro,Costa
17/12/2020,17,12,2020,7819,39,559,4,El Oro,Costa
18/12/2020,18,12,2020,7901,82,560,1,El Oro,Costa
19/12/2020,19,12,2020,7938,37,561,1,El Oro,Costa
20/12/2020,20,12,2020,7985,47,561,0,El Oro,Costa
21/12/2020,21,12,2020,7998,13,561,0,El Oro,Costa
22/12/2020,22,12,2020,7998,0,561,0,El Oro,Costa
23/12/2020,23,12,2020,8040,42,561,0,El Oro,Costa
24/12/2020,24,12,2020,8084,44,564,3,El Oro,Costa
25/12/2020,25,12,2020,8147,63,564,0,El Oro,Costa
26/12/2020,26,12,2020,8153,6,564,0,El Oro,Costa
27/12/2020,27,12,2020,8153,0,564,0,El Oro,Costa
28/12/2020,28,12,2020,8199,46,565,1,El Oro,Costa
29/12/2020,29,12,2020,8213,14,566,1,El Oro,Costa
30/12/2020,30,12,2020,8297,84,569,3,El Oro,Costa
31/12/2020,31,12,2020,8323,26,569,0,El Oro,Costa
1/1/2021,1,1,2021,8343,20,571,2,El Oro,Costa
2/1/2021,2,1,2021,8435,92,572,1,El Oro,Costa
3/1/2021,3,1,2021,8438,3,572,0,El Oro,Costa
4/1/2021,4,1,2021,8452,14,573,1,El Oro,Costa
5/1/2021,5,1,2021,8500,48,574,1,El Oro,Costa
6/1/2021,6,1,2021,8517,17,576,2,El Oro,Costa
7/1/2021,7,1,2021,8613,96,577,1,El Oro,Costa
8/1/2021,8,1,2021,8680,67,577,0,El Oro,Costa
9/1/2021,9,1,2021,8796,116,577,0,El Oro,Costa
10/1/2021,10,1,2021,8872,76,577,0,El Oro,Costa
11/1/2021,11,1,2021,8999,127,577,0,El Oro,Costa
12/1/2021,12,1,2021,9048,49,582,5,El Oro,Costa
13/1/2021,13,1,2021,9144,96,583,1,El Oro,Costa
14/1/2021,14,1,2021,9235,91,583,0,El Oro,Costa
15/1/2021,15,1,2021,9321,86,584,1,El Oro,Costa
16/1/2021,16,1,2021,9425,104,585,1,El Oro,Costa
17/1/2021,17,1,2021,9466,41,585,0,El Oro,Costa
18/1/2021,18,1,2021,9478,12,585,0,El Oro,Costa
19/1/2021,19,1,2021,9584,106,594,9,El Oro,Costa
20/1/2021,20,1,2021,9648,64,594,0,El Oro,Costa
21/1/2021,21,1,2021,9768,120,598,4,El Oro,Costa
22/1/2021,22,1,2021,9830,62,602,4,El Oro,Costa
23/1/2021,23,1,2021,9872,42,605,3,El Oro,Costa
24/1/2021,24,1,2021,10011,139,610,5,El Oro,Costa
25/1/2021,25,1,2021,10023,12,615,5,El Oro,Costa
26/1/2021,26,1,2021,10067,44,622,7,El Oro,Costa
27/1/2021,27,1,2021,10078,11,624,2,El Oro,Costa
28/1/2021,28,1,2021,10162,84,625,1,El Oro,Costa
29/1/2021,29,1,2021,10187,25,628,3,El Oro,Costa
30/1/2021,30,1,2021,10422,235,629,1,El Oro,Costa
31/1/2021,31,1,2021,10497,75,631,2,El Oro,Costa
1/2/2021,1,2,2021,10518,21,632,1,El Oro,Costa
2/2/2021,2,2,2021,10570,52,633,1,El Oro,Costa
3/2/2021,3,2,2021,10633,63,638,5,El Oro,Costa
4/2/2021,4,2,2021,10647,14,643,5,El Oro,Costa
5/2/2021,5,2,2021,10746,99,643,0,El Oro,Costa
6/2/2021,6,2,2021,10811,65,646,3,El Oro,Costa
7/2/2021,7,2,2021,10979,168,647,1,El Oro,Costa
8/2/2021,8,2,2021,11004,25,647,0,El Oro,Costa
9/2/2021,9,2,2021,11021,17,655,8,El Oro,Costa
10/2/2021,10,2,2021,11029,8,658,3,El Oro,Costa
11/2/2021,11,2,2021,11199,170,659,1,El Oro,Costa
12/2/2021,12,2,2021,11325,126,665,6,El Oro,Costa
13/2/2021,13,2,2021,11475,150,668,3,El Oro,Costa
14/2/2021,14,2,2021,11600,125,668,0,El Oro,Costa
15/2/2021,15,2,2021,11657,57,684,16,El Oro,Costa
16/2/2021,16,2,2021,11716,59,697,13,El Oro,Costa
17/2/2021,17,2,2021,11719,3,699,2,El Oro,Costa
18/2/2021,18,2,2021,11772,53,707,8,El Oro,Costa
19/2/2021,19,2,2021,11833,61,707,0,El Oro,Costa
20/2/2021,20,2,2021,11910,77,709,2,El Oro,Costa
21/2/2021,21,2,2021,12068,158,710,1,El Oro,Costa
22/2/2021,22,2,2021,12086,18,710,0,El Oro,Costa
23/2/2021,23,2,2021,12177,91,711,1,El Oro,Costa
24/2/2021,24,2,2021,12270,93,715,4,El Oro,Costa
25/2/2021,25,2,2021,12299,29,715,0,El Oro,Costa
26/2/2021,26,2,2021,12382,83,718,3,El Oro,Costa
27/2/2021,27,2,2021,12495,113,720,2,El Oro,Costa
28/2/2021,28,2,2021,12625,130,721,1,El Oro,Costa
1/3/2021,1,3,2021,12633,8,721,0,El Oro,Costa
2/3/2021,2,3,2021,12648,15,721,0,El Oro,Costa
3/3/2021,3,3,2021,12765,117,722,1,El Oro,Costa
4/3/2021,4,3,2021,12806,41,724,2,El Oro,Costa
5/3/2021,5,3,2021,12964,158,726,2,El Oro,Costa
6/3/2021,6,3,2021,13012,48,727,1,El Oro,Costa
7/3/2021,7,3,2021,13301,289,727,0,El Oro,Costa
8/3/2021,8,3,2021,13306,5,727,0,El Oro,Costa
9/3/2021,9,3,2021,13325,19,729,2,El Oro,Costa
10/3/2021,10,3,2021,13419,94,729,0,El Oro,Costa
11/3/2021,11,3,2021,13490,71,730,1,El Oro,Costa
12/3/2021,12,3,2021,13577,87,733,3,El Oro,Costa
13/3/2021,13,3,2021,13712,135,737,4,El Oro,Costa
14/3/2021,14,3,2021,13825,113,737,0,El Oro,Costa
15/3/2021,15,3,2021,13863,38,738,1,El Oro,Costa
16/3/2021,16,3,2021,13872,9,739,1,El Oro,Costa
17/3/2021,17,3,2021,13936,64,749,10,El Oro,Costa
18/3/2021,18,3,2021,13989,53,751,2,El Oro,Costa
19/3/2021,19,3,2021,14091,102,751,0,El Oro,Costa
20/3/2021,20,3,2021,14209,118,755,4,El Oro,Costa
21/3/2021,21,3,2021,14298,89,756,1,El Oro,Costa
22/3/2021,22,3,2021,14326,28,761,5,El Oro,Costa
23/3/2021,23,3,2021,14332,6,765,4,El Oro,Costa
24/3/2021,24,3,2021,14443,111,765,0,El Oro,Costa
25/3/2021,25,3,2021,14508,65,768,3,El Oro,Costa
26/3/2021,26,3,2021,14621,113,769,1,El Oro,Costa
27/3/2021,27,3,2021,14654,33,770,1,El Oro,Costa
28/3/2021,28,3,2021,14855,201,770,0,El Oro,Costa
29/3/2021,29,3,2021,14870,15,770,0,El Oro,Costa
30/3/2021,30,3,2021,14938,68,773,3,El Oro,Costa
31/3/2021,31,3,2021,14986,48,779,6,El Oro,Costa
1/4/2021,1,4,2021,15159,173,782,3,El Oro,Costa
2/4/2021,2,4,2021,15278,119,784,2,El Oro,Costa
3/4/2021,3,4,2021,15288,10,784,0,El Oro,Costa
4/4/2021,4,4,2021,15591,303,788,4,El Oro,Costa
5/4/2021,5,4,2021,15707,116,788,0,El Oro,Costa
6/4/2021,6,4,2021,15732,25,788,0,El Oro,Costa
7/4/2021,7,4,2021,15810,78,793,5,El Oro,Costa
8/4/2021,8,4,2021,15853,43,801,8,El Oro,Costa
9/4/2021,9,4,2021,16002,149,806,5,El Oro,Costa
10/4/2021,10,4,2021,16087,85,816,10,El Oro,Costa
11/4/2021,11,4,2021,16342,255,818,2,El Oro,Costa
12/4/2021,12,4,2021,16344,2,818,0,El Oro,Costa
13/4/2021,13,4,2021,16513,169,826,8,El Oro,Costa
14/4/2021,14,4,2021,16568,55,830,4,El Oro,Costa
15/4/2021,15,4,2021,16724,156,835,5,El Oro,Costa
16/4/2021,16,4,2021,16730,6,838,3,El Oro,Costa
17/4/2021,17,4,2021,16911,181,840,2,El Oro,Costa
18/4/2021,18,4,2021,17037,126,842,2,El Oro,Costa
19/4/2021,19,4,2021,17037,0,842,0,El Oro,Costa
20/4/2021,20,4,2021,17136,99,847,5,El Oro,Costa
21/4/2021,21,4,2021,17320,184,850,3,El Oro,Costa
22/4/2021,22,4,2021,17354,34,861,11,El Oro,Costa
23/4/2021,23,4,2021,17610,256,868,7,El Oro,Costa
24/4/2021,24,4,2021,17746,136,871,3,El Oro,Costa
25/4/2021,25,4,2021,17786,40,871,0,El Oro,Costa
26/4/2021,26,4,2021,17925,139,880,9,El Oro,Costa
27/4/2021,27,4,2021,17969,44,884,4,El Oro,Costa
28/4/2021,28,4,2021,18044,75,886,2,El Oro,Costa
29/4/2021,29,4,2021,18107,63,886,0,El Oro,Costa
30/4/2021,30,4,2021,18120,13,900,14,El Oro,Costa
1/5/2021,1,5,2021,18352,232,921,21,El Oro,Costa
2/5/2021,2,5,2021,18507,155,922,1,El Oro,Costa
3/5/2021,3,5,2021,18668,161,923,1,El Oro,Costa
4/5/2021,4,5,2021,18802,134,940,17,El Oro,Costa
5/5/2021,5,5,2021,18812,10,952,12,El Oro,Costa
6/5/2021,6,5,2021,18929,117,953,1,El Oro,Costa
7/5/2021,7,5,2021,19062,133,953,0,El Oro,Costa
8/5/2021,8,5,2021,19193,131,954,1,El Oro,Costa
9/5/2021,9,5,2021,19283,90,960,6,El Oro,Costa
10/5/2021,10,5,2021,19341,58,964,4,El Oro,Costa
11/5/2021,11,5,2021,19435,94,969,5,El Oro,Costa
12/5/2021,12,5,2021,19511,76,975,6,El Oro,Costa
13/5/2021,13,5,2021,19532,21,990,15,El Oro,Costa
14/5/2021,14,5,2021,19592,60,995,5,El Oro,Costa
15/5/2021,15,5,2021,19776,184,998,3,El Oro,Costa
16/5/2021,16,5,2021,19789,13,999,1,El Oro,Costa
17/5/2021,17,5,2021,19842,53,999,0,El Oro,Costa
18/5/2021,18,5,2021,19862,20,1007,8,El Oro,Costa
19/5/2021,19,5,2021,19900,38,1015,8,El Oro,Costa
20/5/2021,20,5,2021,19971,71,1017,2,El Oro,Costa
21/5/2021,21,5,2021,20052,81,1018,1,El Oro,Costa
22/5/2021,22,5,2021,20137,85,1019,1,El Oro,Costa
23/5/2021,23,5,2021,20223,86,1020,1,El Oro,Costa
24/5/2021,24,5,2021,20246,23,1021,1,El Oro,Costa
25/5/2021,25,5,2021,20268,22,1032,11,El Oro,Costa
26/5/2021,26,5,2021,20298,30,1037,5,El Oro,Costa
27/5/2021,27,5,2021,20374,76,1039,2,El Oro,Costa
28/5/2021,28,5,2021,20398,24,1039,0,El Oro,Costa
29/5/2021,29,5,2021,20442,44,1040,1,El Oro,Costa
30/5/2021,30,5,2021,20528,86,1041,1,El Oro,Costa
31/5/2021,31,5,2021,20533,5,1041,0,El Oro,Costa
1/6/2021,1,6,2021,20536,3,1046,5,El Oro,Costa
2/6/2021,2,6,2021,20577,41,1048,2,El Oro,Costa
3/6/2021,3,6,2021,20589,12,1049,1,El Oro,Costa
4/6/2021,4,6,2021,20639,50,1050,1,El Oro,Costa
5/6/2021,5,6,2021,20703,64,1050,0,El Oro,Costa
6/6/2021,6,6,2021,20743,40,1050,0,El Oro,Costa
7/6/2021,7,6,2021,20775,32,1050,0,El Oro,Costa
8/6/2021,8,6,2021,20795,20,1050,0,El Oro,Costa
9/6/2021,9,6,2021,20800,5,1053,3,El Oro,Costa
10/6/2021,10,6,2021,20841,41,1054,1,El Oro,Costa
11/6/2021,11,6,2021,20880,39,1056,2,El Oro,Costa
12/6/2021,12,6,2021,20957,77,1061,5,El Oro,Costa
13/6/2021,13,6,2021,21004,47,1061,0,El Oro,Costa
14/6/2021,14,6,2021,21010,6,1061,0,El Oro,Costa
15/6/2021,15,6,2021,21019,9,1061,0,El Oro,Costa
16/6/2021,16,6,2021,21072,53,1078,17,El Oro,Costa
17/6/2021,17,6,2021,21091,19,1078,0,El Oro,Costa
18/6/2021,18,6,2021,21138,47,1083,5,El Oro,Costa
19/6/2021,19,6,2021,21174,36,1083,0,El Oro,Costa
20/6/2021,20,6,2021,21178,4,1083,0,El Oro,Costa
21/6/2021,21,6,2021,21223,45,1083,0,El Oro,Costa
22/6/2021,22,6,2021,21242,19,1083,0,El Oro,Costa
23/6/2021,23,6,2021,21300,58,1086,3,El Oro,Costa
24/6/2021,24,6,2021,21307,7,1086,0,El Oro,Costa
25/6/2021,25,6,2021,21384,77,1086,0,El Oro,Costa
26/6/2021,26,6,2021,21430,46,1089,3,El Oro,Costa
27/6/2021,27,6,2021,21456,26,1091,2,El Oro,Costa
28/6/2021,28,6,2021,21508,52,1091,0,El Oro,Costa
29/6/2021,29,6,2021,21584,76,1091,0,El Oro,Costa
30/6/2021,30,6,2021,21594,10,1091,0,El Oro,Costa
1/7/2021,1,7,2021,21648,54,1092,1,El Oro,Costa
2/7/2021,2,7,2021,21668,20,1092,0,El Oro,Costa
3/7/2021,3,7,2021,21734,66,1097,5,El Oro,Costa
4/7/2021,4,7,2021,21734,0,1097,0,El Oro,Costa
5/7/2021,5,7,2021,21768,34,1098,1,El Oro,Costa
6/7/2021,6,7,2021,21830,62,1099,1,El Oro,Costa
7/7/2021,7,7,2021,21840,10,1099,0,El Oro,Costa
8/7/2021,8,7,2021,21883,43,1105,6,El Oro,Costa
9/7/2021,9,7,2021,21968,85,1114,9,El Oro,Costa
10/7/2021,10,7,2021,22002,34,1117,3,El Oro,Costa
11/7/2021,11,7,2021,22027,25,1117,0,El Oro,Costa
12/7/2021,12,7,2021,22027,0,1117,0,El Oro,Costa
13/7/2021,13,7,2021,22029,2,1117,0,El Oro,Costa
14/7/2021,14,7,2021,22056,27,1118,1,El Oro,Costa
15/7/2021,15,7,2021,22077,21,1122,4,El Oro,Costa
16/7/2021,16,7,2021,22158,81,1126,4,El Oro,Costa
17/7/2021,17,7,2021,22180,22,1126,0,El Oro,Costa
18/7/2021,18,7,2021,22235,55,1126,0,El Oro,Costa
19/7/2021,19,7,2021,22254,19,1128,2,El Oro,Costa
20/7/2021,20,7,2021,22353,99,1322,194,El Oro,Costa
21/7/2021,21,7,2021,22382,29,1324,2,El Oro,Costa
22/7/2021,22,7,2021,22429,47,1325,1,El Oro,Costa
23/7/2021,23,7,2021,22517,88,1326,1,El Oro,Costa
27/7/2021,27,7,2021,22599,82,,0,El Oro,Costa
4/8/2021,4,8,2021,22952,353,,0,El Oro,Costa
5/8/2021,5,8,2021,22970,18,,0,El Oro,Costa
6/8/2021,6,8,2021,23007,37,,0,El Oro,Costa
7/8/2021,7,8,2021,23032,25,,0,El Oro,Costa
8/8/2021,8,8,2021,23086,54,,0,El Oro,Costa
9/8/2021,9,8,2021,23097,11,,0,El Oro,Costa
10/8/2021,10,8,2021,23102,5,,0,El Oro,Costa
11/8/2021,11,8,2021,23125,23,,0,El Oro,Costa
12/8/2021,12,8,2021,23158,33,,0,El Oro,Costa
13/8/2021,13,8,2021,23189,31,,0,El Oro,Costa
14/8/2021,14,8,2021,23225,36,,0,El Oro,Costa
15/8/2021,15,8,2021,23248,23,,0,El Oro,Costa
16/8/2021,16,8,2021,23250,2,,0,El Oro,Costa
17/8/2021,17,8,2021,23274,24,,0,El Oro,Costa
18/8/2021,18,8,2021,23296,22,,0,El Oro,Costa
19/8/2021,19,8,2021,23322,26,,0,El Oro,Costa
20/8/2021,20,8,2021,23349,27,,0,El Oro,Costa
21/8/2021,21,8,2021,23382,33,,0,El Oro,Costa
22/8/2021,22,8,2021,23387,5,,0,El Oro,Costa
23/8/2021,23,8,2021,23389,2,,0,El Oro,Costa
24/8/2021,24,8,2021,23402,13,,0,El Oro,Costa
25/8/2021,25,8,2021,23416,14,,0,El Oro,Costa
26/8/2021,26,8,2021,23434,18,,0,El Oro,Costa
27/8/2021,27,8,2021,23456,22,,0,El Oro,Costa
28/8/2021,28,8,2021,23485,29,,0,El Oro,Costa
29/8/2021,29,8,2021,23494,9,,0,El Oro,Costa
